track_name,artists,release_year,era,duration_min,danceability,energy,loudness,acousticness,valence
Eyes Of A Child,Soul Asylum,1995,Pre-streaming,3.541333333333333,0.4379999999999999,0.444,-10.535,0.0377,0.462
Just Like Anyone,Soul Asylum,1995,Pre-streaming,2.7911166666666665,0.495,0.718,-6.485,0.000513,0.431
Tell Me When,Soul Asylum,1995,Pre-streaming,3.6906666666666665,0.4970000000000001,0.648,-8.328,4.35e-05,0.2769999999999999
Nothing To Write Home About,Soul Asylum,1995,Pre-streaming,3.235116666666667,0.317,0.564,-8.353,0.000325,0.425
I Did My Best,Soul Asylum,1995,Pre-streaming,3.74555,0.624,0.595,-8.998,0.00867,0.344
Torn,Natalie Imbruglia,1997,Pre-streaming,4.0777833333333335,0.575,0.8859999999999999,-5.182,0.0647,0.609
One More Addiction,Natalie Imbruglia,1997,Pre-streaming,3.518883333333333,0.245,0.8079999999999999,-4.499,0.0276,0.51
Big Mistake,Natalie Imbruglia,1997,Pre-streaming,4.55,0.562,0.654,-6.234,0.0242,0.222
Leave Me Alone,Natalie Imbruglia,1997,Pre-streaming,4.388883333333333,0.532,0.593,-8.839,0.0588,0.534
Wishing I Was There,Natalie Imbruglia,1997,Pre-streaming,3.876,0.585,0.867,-6.807,0.019,0.81
Smoke,Natalie Imbruglia,1997,Pre-streaming,4.622216666666667,0.607,0.585,-7.49,0.0673,0.181
Pigeons And Crumbs,Natalie Imbruglia,1997,Pre-streaming,5.351116666666667,0.529,0.6779999999999999,-7.435,0.0096,0.675
Don't You Think?,Natalie Imbruglia;Mark Plati,1997,Pre-streaming,3.9217833333333334,0.517,0.8759999999999999,-5.36,0.00121,0.21
Impressed,Natalie Imbruglia,1997,Pre-streaming,4.817783333333334,0.62,0.8420000000000001,-7.7810000000000015,0.000443,0.545
Intuition,Natalie Imbruglia,1997,Pre-streaming,3.398216666666667,0.425,0.8240000000000001,-6.6770000000000005,0.00117,0.5870000000000001
City,Natalie Imbruglia,1997,Pre-streaming,4.568883333333333,0.3829999999999999,0.792,-5.268,0.0453,0.285
Left Of The Middle,Natalie Imbruglia,1997,Pre-streaming,3.792666666666667,0.588,0.318,-9.947,0.555,0.39
3rd Planet,Modest Mouse,2000,Pre-streaming,3.9748833333333335,0.536,0.5670000000000001,-7.512,0.326,0.433
Gravity Rides Everything,Modest Mouse,2000,Pre-streaming,4.330666666666667,0.395,0.4429999999999999,-7.972,0.431,0.7140000000000001
Dark Center Of The Universe,Modest Mouse,2000,Pre-streaming,5.04555,0.246,0.826,-3.505,0.00808,0.24
Perfect Disguise,Modest Mouse,2000,Pre-streaming,2.533333333333333,0.517,0.359,-10.166,0.73,0.141
Tiny Cities Made Of Ashes,Modest Mouse,2000,Pre-streaming,3.239333333333333,0.732,0.812,-5.42,0.0132,0.825
A Different City,Modest Mouse,2000,Pre-streaming,2.9073333333333333,0.413,0.71,-6.053999999999999,0.0206,0.7090000000000001
The Cold Part,Modest Mouse,2000,Pre-streaming,5.01555,0.562,0.514,-9.066,0.31,0.257
Alone Down There,Modest Mouse,2000,Pre-streaming,2.3633333333333333,0.313,0.7390000000000001,-4.873,0.0301,0.4370000000000001
Wild Packs of Family Dogs,Modest Mouse,2000,Pre-streaming,1.74,0.583,0.363,-6.16,0.6579999999999999,0.635
Paper Thin Walls,Modest Mouse,2000,Pre-streaming,3.0211166666666665,0.588,0.7929999999999999,-5.77,0.0775,0.682
I Came As a Rat,Modest Mouse,2000,Pre-streaming,3.788883333333333,0.561,0.706,-7.3889999999999985,0.0449,0.537
Lives,Modest Mouse,2000,Pre-streaming,3.29845,0.481,0.374,-7.056,0.8320000000000001,0.3339999999999999
Life Like Weeds,Modest Mouse,2000,Pre-streaming,6.507116666666667,0.472,0.5710000000000001,-7.7879999999999985,0.0969999999999999,0.141
What People Are Made Of,Modest Mouse,2000,Pre-streaming,2.2373333333333334,0.4039999999999999,0.857,-5.278,0.000535,0.54
Tears,Pure Prairie League,1999,Pre-streaming,2.7248833333333335,0.3829999999999999,0.74,-6.309,0.179,0.858
You're Between Me,Pure Prairie League,1999,Pre-streaming,5.63445,0.237,0.6829999999999999,-6.8370000000000015,0.366,0.5920000000000001
It's All on Me,Pure Prairie League,1999,Pre-streaming,2.5071166666666667,0.325,0.564,-8.802,0.609,0.6679999999999999
Woman,Pure Prairie League,1999,Pre-streaming,3.6733333333333333,0.397,0.688,-6.66,0.436,0.64
Falling in and out of Love,Pure Prairie League,1999,Pre-streaming,2.207333333333333,0.286,0.141,-19.935,0.807,0.184
Amie,Pure Prairie League,1999,Pre-streaming,4.348883333333333,0.5529999999999999,0.449,-11.722,0.5670000000000001,0.423
Jazzman,Pure Prairie League,1999,Pre-streaming,2.58,0.38,0.317,-15.672,0.168,0.422
Early Morning Riser,Pure Prairie League,1999,Pre-streaming,5.1,0.504,0.68,-10.568,0.405,0.605
Angel #9,Pure Prairie League,1999,Pre-streaming,4.936,0.261,0.6809999999999999,-8.285,0.00186,0.623
Boulder Skies,Pure Prairie League,1999,Pre-streaming,4.024883333333333,0.4379999999999999,0.431,-12.29,0.613,0.51
"Call Me, Tell Me",Pure Prairie League,1999,Pre-streaming,2.83845,0.284,0.524,-10.343,0.419,0.4970000000000001
Angel,Pure Prairie League,1999,Pre-streaming,4.44845,0.358,0.341,-14.172,0.8029999999999999,0.198
She Darked The Sun,Pure Prairie League,1999,Pre-streaming,3.2322166666666665,0.679,0.677,-8.362,0.0863,0.936
Just Can't Believe It,Pure Prairie League,1999,Pre-streaming,2.3671166666666665,0.604,0.3279999999999999,-13.263,0.51,0.64
Two Lane Highway,Pure Prairie League,1999,Pre-streaming,4.11155,0.5489999999999999,0.589,-10.033,0.161,0.628
That'll Be the Day,Pure Prairie League,1999,Pre-streaming,2.1566666666666667,0.5660000000000001,0.818,-7.08,0.192,0.902
Goin' Home,Pure Prairie League,1999,Pre-streaming,3.4422166666666665,0.495,0.294,-12.67,0.2789999999999999,0.417
You Will Be A Hot Dancer,Incubus,1997,Pre-streaming,4.28,0.722,0.912,-5.785,0.0303,0.637
Shaft,Incubus,1997,Pre-streaming,3.4233333333333333,0.5870000000000001,0.96,-4.699,0.0213,0.5589999999999999
Take Me to Your Leader,Incubus,1997,Pre-streaming,4.722216666666666,0.653,0.8140000000000001,-6.416,0.0366,0.145
Version,Incubus,1997,Pre-streaming,4.286666666666667,0.444,0.968,-6.53,0.0354,0.446
Azwethinkweiz,Incubus,1997,Pre-streaming,3.80155,0.57,0.939,-5.752999999999999,0.0558,0.8690000000000001
Hilikus,Incubus,1997,Pre-streaming,3.929116666666667,0.5870000000000001,0.916,-3.928,0.139,0.643
Hidden Bonus,Incubus,1997,Pre-streaming,4.158,0.5539999999999999,0.7040000000000001,-12.349,0.321,0.619
The Devil Went Down to Georgia,The Charlie Daniels Band,1973,Pre-streaming,3.5811166666666665,0.523,0.626,-9.425,0.155,0.917
The South's Gonna Do It Again,The Charlie Daniels Band,1973,Pre-streaming,3.957116666666667,0.452,0.7120000000000001,-9.69,0.519,0.8440000000000001
Stroker's Theme,The Charlie Daniels Band,1973,Pre-streaming,2.824,0.6809999999999999,0.612,-10.02,0.17,0.541
Uneasy Rider,The Charlie Daniels Band,1973,Pre-streaming,5.312666666666667,0.6559999999999999,0.623,-10.729,0.659,0.931
Let It Roll,The Charlie Daniels Band,1973,Pre-streaming,2.88,0.4579999999999999,0.86,-10.015,0.108,0.784
In America,The Charlie Daniels Band,1973,Pre-streaming,3.306216666666667,0.64,0.855,-9.97,0.0888,0.863
Still In Saigon,The Charlie Daniels Band,1973,Pre-streaming,3.8562166666666666,0.565,0.6,-11.635,0.0525,0.8640000000000001
Long Haired Country Boy,The Charlie Daniels Band,1973,Pre-streaming,4.001783333333333,0.588,0.58,-11.648,0.319,0.774
The Legend Of Wooley Swamp,The Charlie Daniels Band,1973,Pre-streaming,4.240666666666667,0.475,0.535,-11.719,0.205,0.47
Everytime I See Him,The Charlie Daniels Band,1973,Pre-streaming,3.3537833333333333,0.705,0.79,-9.652,0.263,0.935
More Lost Without You,Alan Parsons,2004,Pre-streaming,3.3377833333333333,0.753,0.5760000000000001,-9.236,0.0761,0.544
Mammagamma 04,Alan Parsons,2004,Pre-streaming,5.102216666666667,0.785,0.982,-9.213,0.114,0.795
We Play the Game,Alan Parsons,2004,Pre-streaming,5.55,0.633,0.6779999999999999,-9.397,0.0193,0.3929999999999999
Tijuaniac,Alan Parsons,2004,Pre-streaming,5.364,0.34,0.326,-17.272000000000002,0.597,0.155
L’Arc en Ciel,Alan Parsons,2004,Pre-streaming,5.43445,0.605,0.897,-9.778,0.000349,0.6579999999999999
A Recurring Dream Within a Dream,Alan Parsons,2004,Pre-streaming,4.112666666666667,0.644,0.7240000000000001,-10.052,0.044,0.511
You Can Run,Alan Parsons,2004,Pre-streaming,3.86445,0.836,0.825,-8.087,0.0406,0.959
Chomolungma,Alan Parsons,2004,Pre-streaming,7.756216666666667,0.7020000000000001,0.897,-11.14,0.0696,0.0881
The Wizard - Live,Black Sabbath,2001,Pre-streaming,4.633333333333334,0.429,0.965,-5.205,0.00036,0.186
Blood Brothers - Live,Papa Roach,2001,Pre-streaming,3.526666666666667,0.267,0.927,-5.705,0.000445,0.4679999999999999
With You - Live,Linkin Park,2001,Pre-streaming,3.5151166666666667,0.434,0.964,-5.655,0.00335,0.2739999999999999
Fear - Live,Disturbed,2001,Pre-streaming,3.916,0.5539999999999999,0.989,-5.5310000000000015,1.98e-05,0.315
Death Blooms - Live Ozzfest '01,Mudvayne,2001,Pre-streaming,5.24445,0.259,0.972,-6.651,4.5799999999999995e-05,0.216
Life Goes On,LeAnn Rimes,2002,Pre-streaming,3.556,0.5579999999999999,0.851,-4.561,0.174,0.85
Wound Up,LeAnn Rimes,2002,Pre-streaming,4.25845,0.575,0.816,-6.3260000000000005,0.0656,0.736
The Safest Place,LeAnn Rimes,2002,Pre-streaming,3.8793333333333333,0.4579999999999999,0.691,-4.453,0.325,0.284
Trouble With Goodbye,LeAnn Rimes,2002,Pre-streaming,3.3688833333333332,0.7120000000000001,0.789,-4.073,0.0233,0.764
Damn,LeAnn Rimes,2002,Pre-streaming,3.49845,0.63,0.6679999999999999,-5.6,0.0983,0.174
Suddenly,LeAnn Rimes,2002,Pre-streaming,4.01555,0.5760000000000001,0.68,-6.66,0.0186,0.484
Tic Toc,LeAnn Rimes,2002,Pre-streaming,3.675116666666667,0.779,0.8170000000000001,-4.802,0.162,0.8809999999999999
Sign Of Life,LeAnn Rimes,2002,Pre-streaming,4.4748833333333335,0.649,0.643,-5.814,0.172,0.5329999999999999
Review My Kisses,LeAnn Rimes,2002,Pre-streaming,5.517783333333333,0.233,0.606,-6.22,0.6859999999999999,0.209
No Way Out,LeAnn Rimes,2002,Pre-streaming,3.9328833333333333,0.557,0.7879999999999999,-5.691,0.267,0.521
Love Is An Army,LeAnn Rimes,2002,Pre-streaming,4.02155,0.425,0.238,-8.936,0.831,0.22
You Made Me Find Myself,LeAnn Rimes,2002,Pre-streaming,3.6651166666666666,0.4379999999999999,0.5760000000000001,-5.3870000000000005,0.547,0.131
Twisted Angel,LeAnn Rimes,2002,Pre-streaming,3.362216666666667,0.591,0.708,-5.603,0.0892,0.705
Lola,Iggy Azalea;Alice Chater,2019,Streaming growth,3.868716666666667,0.774,0.573,-9.098,0.0132,0.4
Walk On the Ocean,Toad The Wet Sprocket,1991,Pre-streaming,2.972933333333333,0.395,0.502,-8.328,0.236,0.3229999999999999
Is It For Me,Toad The Wet Sprocket,1991,Pre-streaming,3.4141,0.5,0.8809999999999999,-7.1720000000000015,0.0045299999999999,0.7290000000000001
Butterflies,Toad The Wet Sprocket,1991,Pre-streaming,4.425716666666666,0.479,0.867,-8.42,0.00589,0.619
Nightingale Song,Toad The Wet Sprocket,1991,Pre-streaming,2.03175,0.5870000000000001,0.6709999999999999,-9.129,0.193,0.843
Hold Her Down,Toad The Wet Sprocket,1991,Pre-streaming,3.0696833333333333,0.49,0.974,-7.405,0.0203,0.412
Pray Your Gods,Toad The Wet Sprocket,1991,Pre-streaming,5.017833333333333,0.5579999999999999,0.213,-12.848,0.8390000000000001,0.127
Before You Were Born,Toad The Wet Sprocket,1991,Pre-streaming,3.7299,0.4639999999999999,0.6659999999999999,-8.48,0.104,0.351
Something to Say,Toad The Wet Sprocket,1991,Pre-streaming,4.01395,0.271,0.418,-9.961,0.149,0.262
In My Ear,Toad The Wet Sprocket,1991,Pre-streaming,3.13005,0.59,0.8390000000000001,-8.294,0.0137,0.743
All I Want,Toad The Wet Sprocket,1991,Pre-streaming,3.2686,0.6,0.8109999999999999,-7.693,0.0558,0.622
Stories I Tell,Toad The Wet Sprocket,1991,Pre-streaming,5.554216666666667,0.159,0.504,-9.273,0.0129,0.114
I Will Not Take These Things for Granted,Toad The Wet Sprocket,1991,Pre-streaming,5.760866666666667,0.585,0.387,-10.044,0.0613,0.153
In This Diary - Old Album Version-Do Not Use,The Ataris,2003,Pre-streaming,3.8417833333333333,0.574,0.82,-4.859,0.0017399999999999,0.7809999999999999
Cold,Crossfade,2003,Pre-streaming,3.3066666666666666,0.451,0.8390000000000001,-4.263999999999999,3.3299999999999996e-05,0.644
Spin You Around,Morgan Wallen,2015,Streaming growth,3.5475,0.517,0.877,-3.621,0.00147,0.616
Sleep When We're Dead,Morgan Wallen,2015,Streaming growth,4.3607,0.564,0.8220000000000001,-3.685,0.0165,0.695
Stand Alone,Morgan Wallen,2015,Streaming growth,4.162583333333333,0.4579999999999999,0.545,-6.2479999999999976,0.312,0.177
Man of the South,Morgan Wallen,2015,Streaming growth,3.5558,0.413,0.889,-3.924,0.0047,0.602
Yin Yang Girl,Morgan Wallen,2015,Streaming growth,3.463783333333333,0.528,0.904,-4.939,0.0912,0.757
Can't Keep,Pearl Jam,2002,Pre-streaming,3.65555,0.293,0.7859999999999999,-8.463,0.00632,0.411
Save You,Pearl Jam,2002,Pre-streaming,3.8337833333333333,0.298,0.947,-6.5829999999999975,0.0205,0.5579999999999999
Love Boat Captain,Pearl Jam,2002,Pre-streaming,4.606216666666667,0.414,0.728,-5.954,0.148,0.176
Cropduster,Pearl Jam,2002,Pre-streaming,3.8633333333333333,0.501,0.894,-5.574,0.0015199999999999,0.5379999999999999
Ghost,Pearl Jam,2002,Pre-streaming,3.2382166666666667,0.42,0.892,-5.756,0.00406,0.3979999999999999
I Am Mine,Pearl Jam,2002,Pre-streaming,3.5888833333333334,0.3229999999999999,0.728,-5.416,0.00394,0.489
Thumbing My Way,Pearl Jam,2002,Pre-streaming,4.136,0.611,0.455,-10.68,0.529,0.256
You Are,Pearl Jam,2002,Pre-streaming,4.4782166666666665,0.609,0.601,-8.427999999999999,0.067,0.3989999999999999
Get Right,Pearl Jam,2002,Pre-streaming,2.641783333333333,0.4429999999999999,0.974,-4.629,0.00108,0.778
Green Disease,Pearl Jam,2002,Pre-streaming,2.686,0.387,0.949,-4.202,0.00495,0.5329999999999999
Help Help,Pearl Jam,2002,Pre-streaming,3.57955,0.2019999999999999,0.6579999999999999,-6.931,0.0114,0.363
Bu$hleaguer,Pearl Jam,2002,Pre-streaming,3.9566666666666666,0.588,0.5710000000000001,-9.121,0.0587,0.423
1/2 Full,Pearl Jam,2002,Pre-streaming,4.181783333333334,0.191,0.928,-4.905,0.000569,0.265
Arc,Pearl Jam,2002,Pre-streaming,1.0871166666666667,0.132,0.258,-7.5779999999999985,0.319,0.212
All or None,Pearl Jam,2002,Pre-streaming,4.626216666666667,0.455,0.419,-8.853,0.0758,0.426
The World At Large,Modest Mouse,2004,Pre-streaming,4.541783333333333,0.523,0.477,-9.076,0.0961,0.249
Float On,Modest Mouse,2004,Pre-streaming,3.47445,0.649,0.888,-4.8069999999999995,0.013,0.5529999999999999
Ocean Breathes Salty,Modest Mouse,2004,Pre-streaming,3.7388833333333333,0.6459999999999999,0.964,-3.177,0.0407,0.747
Bury Me With It,Modest Mouse,2004,Pre-streaming,3.8311166666666665,0.521,0.931,-4.5489999999999995,0.00575,0.816
Dance Hall,Modest Mouse,2004,Pre-streaming,2.9511166666666666,0.405,0.931,-4.459,0.00594,0.655
Bukowski,Modest Mouse,2004,Pre-streaming,4.24445,0.622,0.413,-9.975,0.0839,0.52
This Devil's Workday,Modest Mouse,2004,Pre-streaming,2.3217833333333333,0.47,0.635,-5.716,0.779,0.913
The View,Modest Mouse,2004,Pre-streaming,4.168216666666667,0.655,0.883,-4.913,0.00165,0.69
Satin In A Coffin,Modest Mouse,2004,Pre-streaming,2.5866666666666664,0.4579999999999999,0.836,-6.146,0.0038399999999999,0.417
Blame It On the Tetons,Modest Mouse,2004,Pre-streaming,5.416216666666666,0.401,0.307,-14.729,0.204,0.525
Black Cadillacs,Modest Mouse,2004,Pre-streaming,2.7237833333333334,0.654,0.7859999999999999,-4.697,0.132,0.8059999999999999
One Chance,Modest Mouse,2004,Pre-streaming,3.0251166666666665,0.461,0.675,-6.098,0.304,0.423
The Good Times Are Killing Me,Modest Mouse,2004,Pre-streaming,4.28,0.691,0.551,-8.984,0.386,0.654
I'm Gonna Show You Crazy,Bebe Rexha,2014,Streaming growth,3.4629166666666666,0.474,0.537,-6.77,0.0758,0.335
What Would You Say to Me,Mary Chapin Carpenter,2004,Pre-streaming,3.7277833333333334,0.366,0.7040000000000001,-7.22,0.235,0.58
Luna's Gone,Mary Chapin Carpenter,2004,Pre-streaming,4.268883333333333,0.474,0.597,-5.6270000000000024,0.363,0.491
My Heaven,Mary Chapin Carpenter,2004,Pre-streaming,5.888883333333333,0.4379999999999999,0.4039999999999999,-11.636,0.7759999999999999,0.418
Goodnight America,Mary Chapin Carpenter,2004,Pre-streaming,5.601116666666667,0.3779999999999999,0.3389999999999999,-10.445,0.8270000000000001,0.226
Between Here And Gone,Mary Chapin Carpenter,2004,Pre-streaming,5.1448833333333335,0.395,0.2239999999999999,-13.152,0.83,0.2739999999999999
One Small Heart,Mary Chapin Carpenter,2004,Pre-streaming,6.0411166666666665,0.518,0.426,-10.238,0.118,0.547
Beautiful Racket,Mary Chapin Carpenter,2004,Pre-streaming,4.676666666666667,0.562,0.6940000000000001,-5.523,0.00968,0.512
Girls Like Me,Mary Chapin Carpenter,2004,Pre-streaming,4.457333333333334,0.483,0.239,-15.03,0.7809999999999999,0.318
River,Mary Chapin Carpenter,2004,Pre-streaming,4.358883333333333,0.544,0.539,-5.033,0.433,0.391
Grand Central Station,Mary Chapin Carpenter,2004,Pre-streaming,4.399333333333334,0.377,0.371,-12.046,0.9,0.3429999999999999
The Shelter Of Storms,Mary Chapin Carpenter,2004,Pre-streaming,5.28,0.479,0.223,-12.021,0.87,0.1969999999999999
Elysium,Mary Chapin Carpenter,2004,Pre-streaming,5.5,0.423,0.481,-6.841,0.5329999999999999,0.4029999999999999
Storm Warning - Live from CMT Listen Up,Hunter Hayes,2012,Streaming growth,5.475116666666667,0.312,0.917,-5.088,0.0468,0.4920000000000001
Wanted - Live from CMT Listen Up,Hunter Hayes,2012,Streaming growth,4.1033333333333335,0.247,0.5529999999999999,-6.954,0.314,0.48
Somebody's Heartbreak - Live from CMT Listen Up,Hunter Hayes,2012,Streaming growth,5.568,0.402,0.705,-5.865,0.0482,0.594
More Than I Should - Live from CMT Listen Up,Hunter Hayes,2012,Streaming growth,3.9828833333333336,0.449,0.833,-4.303,0.121,0.627
Love Makes Me - Live from CMT Listen Up,Hunter Hayes,2012,Streaming growth,3.9088833333333333,0.324,0.8009999999999999,-5.7589999999999995,0.0526,0.56
God Shuffled His Feet,Crash Test Dummies,1993,Pre-streaming,5.174883333333334,0.4320000000000001,0.85,-7.896,0.0217,0.4320000000000001
Afternoons & Coffeespoons,Crash Test Dummies,1993,Pre-streaming,3.9322166666666667,0.604,0.866,-6.742000000000001,0.0151,0.752
Mmm Mmm Mmm Mmm,Crash Test Dummies,1993,Pre-streaming,3.91955,0.58,0.575,-7.72,0.25,0.37
In The Days Of The Caveman,Crash Test Dummies,1993,Pre-streaming,3.6748833333333333,0.655,0.85,-7.695,0.079,0.642
Swimming In Your Ocean,Crash Test Dummies,1993,Pre-streaming,3.8177833333333333,0.613,0.795,-7.064,0.0986,0.643
Here I Stand Before Me,Crash Test Dummies,1993,Pre-streaming,3.1106666666666665,0.6459999999999999,0.937,-5.4110000000000005,0.0016899999999999,0.879
I Think I'll Disappear Now,Crash Test Dummies,1993,Pre-streaming,4.868883333333334,0.731,0.7170000000000001,-5.349,0.0266,0.708
How Does A Duck Know?,Crash Test Dummies,1993,Pre-streaming,3.707116666666667,0.69,0.805,-6.454,0.0017,0.516
When I Go Out With Artists,Crash Test Dummies,1993,Pre-streaming,3.68845,0.703,0.888,-5.037,0.024,0.7509999999999999
The Psychic,Crash Test Dummies,1993,Pre-streaming,3.8377833333333333,0.307,0.314,-12.212,0.5870000000000001,0.447
Two Knights & Maidens,Crash Test Dummies,1993,Pre-streaming,3.407783333333333,0.431,0.5670000000000001,-9.397,0.0672,0.131
Untitled,Crash Test Dummies,1993,Pre-streaming,1.7146666666666666,0.53,0.0028,-24.881,0.993,0.216
Street Symphony,Monica,1998,Pre-streaming,5.566,0.6809999999999999,0.726,-8.421,0.127,0.733
The Boy Is Mine,Brandy;Monica,1998,Pre-streaming,4.841116666666666,0.7020000000000001,0.66,-7.47,0.243,0.6940000000000001
Ring Da Bell,Monica,1998,Pre-streaming,4.6033333333333335,0.534,0.337,-11.196,0.153,0.575
The First Night,Monica,1998,Pre-streaming,3.9262166666666665,0.6709999999999999,0.7659999999999999,-9.218,0.139,0.906
Misty Blue,Monica,1998,Pre-streaming,4.353783333333333,0.4370000000000001,0.467,-8.562000000000001,0.118,0.406
Angel of Mine,Monica,1998,Pre-streaming,4.16955,0.5920000000000001,0.562,-6.869,0.00373,0.208
Gone Be Fine (feat. OutKast),Monica;OutKast,1998,Pre-streaming,4.28555,0.6859999999999999,0.762,-6.001,0.0119,0.838
Inside,Monica,1998,Pre-streaming,4.206666666666667,0.6559999999999999,0.536,-6.716,0.0414,0.22
Take Him Back,Monica,1998,Pre-streaming,4.431116666666667,0.6679999999999999,0.502,-8.387,0.00746,0.413
Right Here Waiting (feat. 112),Monica;112,1998,Pre-streaming,4.503333333333333,0.529,0.481,-8.027000000000001,0.00807,0.14
'Cross The Room,Monica,1998,Pre-streaming,3.87445,0.757,0.611,-6.9579999999999975,0.0839,0.879
I Keep It To Myself,Monica,1998,Pre-streaming,4.42445,0.6970000000000001,0.505,-10.68,0.52,0.487
For You I Will,Monica,1998,Pre-streaming,4.91445,0.652,0.473,-7.981,0.243,0.368
Tabú,Pablo Alborán;Ava Max,2019,Streaming growth,2.99625,0.748,0.8079999999999999,-5.943,0.0366,0.5529999999999999
Honey,Mariah Carey,1997,Pre-streaming,4.997116666666667,0.6940000000000001,0.8240000000000001,-6.756,0.119,0.675
Butterfly,Mariah Carey,1997,Pre-streaming,4.56555,0.535,0.523,-7.601,0.603,0.17
My All,Mariah Carey,1997,Pre-streaming,3.848883333333333,0.607,0.317,-10.244000000000002,0.732,0.111
The Roof (Back In Time),Mariah Carey,1997,Pre-streaming,5.234,0.551,0.563,-8.951,0.0694,0.198
Fourth of July,Mariah Carey,1997,Pre-streaming,4.376216666666667,0.55,0.562,-7.392,0.598,0.281
